image,label
61.pqb4exut7lykxye4rtkxs4jrqmqopb278kwoco5dg4drbq1u5zcwp4dgicm19y8i-.jpg,1
62.0088-stone-cladding-internal-walls-texture-seamless.jpg,1
63.Best-Exterior-And-Interior-Stone-Cladding-And-Textures-Home-Designs.jpg,1
64.stone-texture-background-pictures_csp40558889.jpg,1
65.151385-10208480.jpg,1
66.34750912-stone-cladding-texture-set-.jpg,1
68.1414788574_dikson_051-460x345.jpg,1
70.masonry-stone-cladding-wall-texture-geometric-shapes-surface-background-RT3YCY.jpg,1
72.stone-cladding-stone-001-3d-model-low-poly-max-obj-mtl-fbx-mat.jpg,1
73.stone-wall-cladding-interiors-made-260nw-1215699940.jpg,1
74.depositphotos_149610792-stock-photo-stone-cladding-texture-background.jpg,1
75.cladding_imperial_cream_web.jpg,1
76.masonry-stone-cladding-wall-texture-geometric-shapes-surface-background-RT3YG3.jpg,1
78.stone-wall-textures-wall-texture-seamless-interior-stone-wall-texture-decorative-stone-wall-stone-cladding-texture-stone-wall-textures-wall-texture.jpg,1
79.500_F_123140150_fH0uZpWCV4W9bSDRV9mYS98CrHV6mAaI.jpg,1
80.violet-flowers-green-flower-pot-attached-to-stone-cladding-wall-texture-some-sunlight-falling-136453268.jpg,1
81.stone-cladding-texture-600w-1205676394.jpg,1
82.stone_texture_041_stacked_stone_cladding_620d2_product_preview.jpg,1
83.depositphotos_163824700-stock-photo-peach-seamless-stone-cladding-texture.jpg,1
84.exterior-wall-stone-cladding-texture-faux-panels-price.jpg,1
85.geometric-shapes-surface-background-masonry-stone-cladding-wall-texture-T5RJH8.jpg,1
86.slate-walls-hr-full-resolution-preview-demo-textures-architecture-stones-walls-stone-interior-slate-cladding-internal-walls-slate-cladding-for-garden-walls.jpg,1
87.114345686-alabaster-masonry-cladding-tiles-wall-texture-white-stone-surface-interior-background-.jpg,1
89.modern-wall-texture-cladding-stone-architecture-seamless-outside-house-textures-awesome-stock-photo-wood-m.jpg,1
90.E4223_03.jpg,1
91.beige-stone-texture-texture-light-beige-stone-stock-photo-beige-stone-texture-seamless-beige-stone-cladding-texture.jpg,1
92.stone-wall-cladding-made-gray-blocks-bricks-natural-rocks-background-texture-stone-wall-cladding-made-gray-blocks-131964157.jpg,1
93.WallPanel025.jpg,1
94.137154_header.jpg,1
95.stone-texture-tile-tile-style-adding-texture-with-natural-stone-tiles-stone-tile-texture-seamless-stone-tile-texture-hd.jpg,1
96.0040-wall-cladding-stone-texture-seamless.jpg,1
2.WS-47229_WP.jpg,2
3.40224395-old-bricks-texture.jpg,2
5.brick_texture3326.jpg,2
6.brick_texture3328.jpg,2
7.126993_header.jpg,2
8.87160211-seamless-brick-wall-texture.jpg,2
10.red-brick-wall-texture-260nw-383147533.jpg,2
11.More-About-Grey-Bricks-Texture-Update.jpg,2
12.b348eb745b01691f6d1a224be9b7844a.jpg,2
13.axp4vhalauvt5klggc13vw77aezmriabw2dzthch1v4m0c576hvqzlaf2cvstjwo-.jpg,2
14.seamless-bricks-texture-background-brick-260nw-670225000.jpg,2
15.brick_texture3325.jpg,2
16.brick-texture-stock-image-966180.jpg,2
17.gingagi180300153.jpg,2
19.black-brick-wall-background-bricks-texture-vector-25531250.jpg,2
20.wall-gray-bricks-texture-background-brickwork-100577100.jpg,2
22.background-of-brick-wall-texture-seamless-pattern-vector-2091042.jpg,2
23.65c65626c9d2d820f2cfd7562fff1480.jpg,2
24.1490908161370-patroon-kruis-fbsepia-gs-fbcastello-geel.jpeg,2
25.brick-texture-2659841_960_720.jpg,2
26.81863962-white-bricks-texture.jpg,2
27.old-red-brick-wall-texture-background-old-brick-wall-cracks-scratches-horizontal-wide-brickwall-background-distressed-129115299.jpg,2
28.preview16.jpg,2
29.500_F_214881205_2VZt5YMXVGEVIvI6eyfyNyWuDNkS6tlz.jpg,2
30.frontend-large.jpg,2
31.tapeten-bricks-texture.jpg,2
33.51Qpq1uyFGL._SX425_.jpg,2
34.D2115_300_905_1200.jpg,2
35.bricktexturepaper-04-091815-234_SB_PM.jpg,2
36.brick_texture3316.jpg,2
37.D2115_300_913_1200.jpg,2
38.SEAMLESS-TEXTURES-BRICKS--%239a.jpg,2
39.500_F_286919929_MkL6ZB3Yz5VI6qpkVJmonk4Qf9GHhp2t.jpg,2
40.bricks-004_d100-%28s015%29-%28g000%29.jpg,2
41.6158As3P8FL._SX425_.jpg,2
44.08-500x500.jpg,2
45.bricktexturepaper-12-091815-242_SB_PM.jpg,2
47.fototapeten-bricks-texture.jpg,2
48.gray-wall-of-granite-bricks-texture-stock-images_csp40770656.jpg,2
49.8-facing-smooth-bricks-texture-seamless.jpg,2
50.depositphotos_145814531-stock-photo-peach-retro-bricks-texture.jpg,2
51.gefchokp5qshvabhku4trqmi3tyxdyv6oqa01udtxxcnvmny5axmiqjt1qmqpekh-.jpg,2
52.bricks-texture-1013254.jpg,2
53.old-brick-wall-background-bricks-texture-seamless-vector-25466707.jpg,2
54.vector-brick-texture-background.jpg,2
55.3294851_stock-photo-wall-with-bricks-texture.jpg,2
56.wall-3749776_960_720.png,2
57.5d9f1dba-92dd-48a4-b0bf-a1314567ca91_1.13f961b1465e5eeb415d9d9a1c9689eb.jpeg,2
58.193306195.jpg,2
60.ancient-dry-stone-wall-bricks-texture-picture_csp63092778.jpg,2
61.demoscene_bricks-004.jpg,2
62.grey-wall-bricks-texture-R7HP4W.jpg,2
63.brick-texture-1-1166086.jpg,2
65.wall_brick.jpg,2
66.milkos171004032.jpg,2
67.crghgo1mgvxr7d7slkcf.jpg,2
68.WS-47240_WP.jpg,2
69.4340689010_8f6cbe2ab6_b.jpg,2
70.Old-Brick-Texture-by-retrowalldecor-580x387.jpg,2
71.Render2.jpg,2
72.PBR010085_d.jpg,2
73.500_F_211085913_v7BdILr3tHWisxoVnrlztCQc3TUWsd0e.jpg,2
74.old-bricks-texture-stock-picture-2257197.jpg,2
75.cfa4fb8dbca32d81675fddff352f478c--wallpaper-iphone-iphone-.jpg,2
76.pngtree-red-bricks-image_118837.jpg,2
77.depositphotos_188455879-stock-photo-light-stone-bricks-texture-background.jpg,2
78.bricks-texture-seamless-grunge-black-white-circles-stock-illustration-grunge-Bricks-Texture-Black-And-White-black-white-texture-bricks-circles-stock-illustration-rough.jpg,2
80.vector-brick-texture-background.jpg,2
81.product-500x500.jpeg,2
82.bricks_0003_plane_600.png,2
83.aufkleber-grau-bricks-texture.jpg,2
84.7117443-bricks-texture.jpg,2
86.brick-wall-texture-background_23-2148192010.jpg,2
87.architecture-brick-brick-texture-brick-wall-bricks-brickwall-brickwork-building-cement-clay-concrete-construction-design-exterior-masonry-pattern-rectangle-red-red-bricks-rough-solid-stack-stone-structure-surface-texture-wall-1554303.jpg,2
89.bricktexturepaper-03-091815-233_SB_PM.jpg,2
90.wall_bricks_texture_116436_2560x1080.jpg,2
91.iv1x4dkxpdelybjhbpmw6nqztqn5mqhidxosj0c5iiuhbebdyig2lekh9xvrpste-.jpg,2
92.13679.jpg,2
93.18200108_high.jpg,2
94.stock-photo-brick-wall-background-with-dirt-and-plaster-brick-texture-stone-wall-with-grunge-surface-rough-1414798223.jpg,2
1.0352f4fd9135d4feab1280c7d39a1f9e.jpg,3
2.17120541-rough-cement-rendered-wall-texture-with-cracking-lines.jpg,3
3.sqtoh6sngn6eouwsydj4sypvkrep61qfxnwjzqemnhibzka7trcvgao6komkqoyk-.jpg,3
5.abstract-render-cement-wall-crack-background-abstract-render-cement-plaster-wall-texture-background-115760190.jpg,3
6.44688673-white-stucco-plaster-rendered-wall-texture-background.jpg,3
7.rough-rendered-wall-texture-full-frame-background-close-up-M133PP.jpg,3
8.AcrylicTextureMedium%20-%20Sample%20crop.jpg,3
9.depositphotos_73655925-stock-photo-tyrolean-cement-wall-render-close.jpg,3
10.Top-left-the-original-texture-image-u-some-wall-rendering-Top-right-a-sample-of-the.jpg,3
11.rough-rendered-exterior-full-frame-wall-texture-background-rough-rendered-construction-exterior-full-frame-wall-texture-background-113074499.jpg,3
12.wall-texture-high-resolution.jpg,3
13.31962898-wall-of-rough-cement-render-painted-white-as-an-abstract-background-texture.jpg,3
14.stucco-or-render-wall-texture-painted-gray-F0THKK.jpg,3
15.marble-render-wall-texture-and-pictures_csp26355880.jpg,3
16.AcrylicTextureMedium%20-%20Sample%20crop.jpg,3
17.6992373061_cbc8d5e87a_b.jpg,3
18.silicone-acrylic-render-1024x714.jpg,3
19.gray-wall-texture-cement-rendered-abstract-photo-creative-market-seamless-paint-textured-wallpaper-stone-tile-brick-colour-color.jpg,3
20.DSC02582.jpg,3
21.3d-rendering-concrete-wall-texture-background_50883-18.jpg,3
22.500_F_264587342_nKGjNwkFRMrJLpZ6cjpUAkixxaycJ4tx.jpg,3
23.item845_2.jpg,3
24.3d-stone-wall-texture-stock-illustration_csp50072588.jpg,3
25.cement-render-wall-23100-l.jpg,3
26.depositphotos_75880907-stock-photo-marble-render-wall-texture-and.jpg,3
27.CobblestoneWal03_Scene_All.jpg,3
28.rough-cast-wall-render-texture-full-frame-background-400-112977825.jpg,3
29.pebble_dash_wall_2.jpg,3
30.background-brick-wall-texture-3d-600w-1414411484.jpg,3
31.service-acrylic.jpg,3
32.ivan-ray-balidiong-plain-plane2.jpg,3
34.100813165-rough-rendered-construction-exterior-full-frame-wall-texture-background.jpg,3
35.h2.jpg,3
36.a-worn-rendered-wall-texture-JR4X67.jpg,3
38.render-wall-grey.jpg,3
39.500_F_212784569_5PsdXNrzy7TIxw68iMBwclAQlI0jlDPg.jpg,3
40.katisa160700080.jpg,3
41.Unitex_Veneto_Hog-Bristle.jpg,3
42.wall-texture-squares-render-wallpaper-preview.jpg,3
45.monocouche-render-1024x712.jpg,3
46.267581671.jpg,3
47.pebble_dash_wall_1.jpg,3
49.500_F_212784558_3cyZ9MqePAj10KAMfQn5xE3JlbCy4kNy.jpg,3
50.4zRrtk.jpg,3
51.depositphotos_91029294-stock-photo-white-marble-render-cement-wall.jpg,3
52.3379E337-260E-4A22-A024-EFD89174C425_IMG_3367.jpg,3
53.stone_001_nordicfx_render.jpg,3
54.256264681.jpg,3
55.rendered_wall.jpg,3
56.49142110.jpg,3
57.maxresdefault.jpg,3
58.render-wall-grey-300x225.jpg,3
59.1-131004162110412.jpg,3
60.xzihfwxitgfpcxfs7z5b9c3t1huqoicphs7mtrfrzpirgv7cweei0xfmfvocrxx9-.jpg,3
61.high-resolution-stucco-wall-background-260nw-151164815.jpg,3
62.rough-blue-render-wall-mural-textures-plain-820x532.jpg,3
63.Pool_new_textured%20only%202012-04-29%2022044400000.png,3
64.wall-murals-abstract-texture-from-white-cubes-3d-render.jpg,3
65.81huR9j8EYL._SL1010_.jpg,3
66.stonewall1.jpg,3
67.Textured%2BRender%2BFinish%2B%25284%2529.png,3
68.tumblr_inline_p2nhz1Nnbv1u06eco_540.jpg,3
70.digital-art-monochrome-render-wall-text-symmetry-pattern-texture-circle-tile-mosaic-Brick-ART-shape-design-floor-line-number-black-and-white-monochrome-photography-font-flooring-217627.jpg,3
71.23087316-stucco-or-render-wall-texture-painted-gray.jpg,3
72.wall-textures-techniques-knockdown-drywall-texture-splatter-drag-wall-texture-texture-wall-splatter-drag-stomp-knockdown-drywall-texture-techniques.jpg,3
73.katisa160700086.jpg,3
74.IMG_3435.jpg,3
75.rustic-render-textures-plain-825x535.jpg,3
76.steel-trowel-cement-render-finishes-picture_csp12175115.jpg,3
77.oGQMcbS.jpg,3
78.piotr-wawrzkiewicz-mats-stone-wall-v1-render-4.jpg,3
79.stock-photo-pattern-wall-texture-wallpaper-marble-geometric-background-render-3d-ebceff7b-8ee3-4c77-b43f-1bed1e0f68fc.jpg,3
80.41WzBJn-AoL._SX425_.jpg,3
82.wall-murals-abstract-glitter-texture-computer-generated-3d-render.jpg,3
83.a-polished-grey-granite-wall-texture-as-background-ammar-mas-oo-di.jpg,3
84.Chalk-White-e1541777423862.jpg,3
85.White_stucco_wall_03_rend.jpg,3
86.500_F_91812163_tBDnSQebQysoI0rNUQUBaxiFFnqkfJ3O.jpg,3
87.pebble_dash_wall_5.jpg,3
88.3d-render-grunge-style-brick-wall-texture-background_1048-6390.jpg,3
89.500_F_247147308_EYUInmwdPRIjpRzsbwHut6T5INiv31V8.jpg,3
90.Concrete_white.jpg,3
92.shutterstock_101645623-copy-2-1920x1920.jpg,3
94.Sales_Texture.jpg,3
1.110185167-quartzite-natural-stone-cladding-for-external-walls-background-and-texture.jpg,0
2.f330b61b2549b9190d2d2d424303b6ad.jpg,0
3.110185235-stone-wall-cladding-made-of-horizontal-gray-shades-strips-of-rock-background-and-texture.jpg,0
4.long-facing-brickss-.jpg,0
5.b8f34f777fddc7541bf78995c4130975.jpg,0
6.1-500x500.jpeg,0
8.pieces-stone-wall-background-texture-260nw-444269008.jpg,0
9.flagstone-retaining-wall-rough-stone-wall-.jpg,0
11.stone-cladding-stone-033-3d-model-low-poly-max-obj-mtl-fbx-mat.jpg,0
12.Seamless-Stone-Cladding-Texture-5.jpg,0
13.bb355b22d58214ed9738cf04c15f0b40.jpg,0
14.75634917-wall-cladding-with-a-crushed-stone-texture-.jpg,0
15.stone-cladding-wall-texture-carbon-260nw-776733184.jpg,0
16.84946385-stone-cladding-texture-facade-stone-wall-texture-antique-castle-architecture-.jpg,0
17.745702b0ad706f3996ab75be70742672.jpg,0
18.15_seamless_stone_cladding_textures_3d_model_c4d_max_obj_fbx_ma_lwo_3ds_3dm_stl_1780676_o.jpg,0
19.15_seamless_stone_cladding_textures_3d_model_c4d_max_obj_fbx_ma_lwo_3ds_3dm_stl_1908974_o.jpg,0
20.stone_texture_041_stacked_stone_cladding_620d1_product_preview.jpg,0
21.a935612b0770e8d23c2cf4ffdee8a493.jpg,0
22.stone-cladding-500x500.jpeg,0
23.f818dbddc523bf1f50e03eafbc8fdec9.jpg,0
24.326-building-wall-cladding-stone-texture-seamless-hr.jpg,0
26.a5af48d0cf3db69a89b57d851b42aadc.jpg,0
28.stone_texture_012_stacked_slate_620d1_product_preview.JPG,0
29.5865017e3d8bd5b01379d2b74c6343d1.jpg,0
30.Seamless-Stone-Cladding-Texture-6.jpg,0
31.80379824-wall-of-light-grey-textured-stone-cladding-the-background-image-texture.jpg,0
32.stone-cladding-texture-set-vector-3561903.jpg,0
33.stone-wall-cladding-made-gray-blocks-bricks-natural-rocks-background-texture-stone-wall-cladding-made-gray-blocks-131964157.jpg,0
34.stone-cladding-texture-set-vector-3561904.jpg,0
35.15-Seamless-Stone-Cladding-Textures-by-sanches812-3-580x388.jpg,0
36.500_F_265055676_lk9fkcjORlR3rkcG6tqpmhtcF6V3kzaM.jpg,0
37.stone-cladding-wall-made-striped-stacked-slabs-natural-colored-rocks-panels-exterior-stone-cladding-wall-made-striped-141572037.jpg,0
38.0246-wall-cladding-stone-mixed-size-seamless.jpg,0
39.stone_texture_046_stacked_granite_cladding_620w_product_preview.JPG,0
40.0076-stone-cladding-internal-walls-texture-seamless.jpg,0
41.rf3cniwp5t4iuw8ztoz9y1rksmkob2ycgxmlvf5tymwhgbbn31p6p8b5fndoou24-.jpg,0
42.0baba23c205135b0021bbfc99591db1b.jpg,0
43.red-stone-cladding-texture-stock-photos_csp22591637.jpg,0
44.500_F_270432910_iFcc59bRdrLsrC8VhP03iDH8XdVci6xH.jpg,0
45.stone-cladding-stone-019-3d-model-low-poly-max-obj-mtl-fbx-mat.jpg,0
46.background-stone-wall-cladding-texture-brown-stone-bricks_92056-335.jpg,0
47.stone-cladding-texture-facade-stone-wall-texture-antique-castle-architecture-K2MN7J.jpg,0
48.0114-interior-stone-wall-cladding-texture-seamless-hr-displacement.jpg,0
49.stone-cladding-stone-030-3d-model-low-poly-max-obj-mtl-fbx-mat.jpg,0
50.depositphotos_149610792-stock-photo-stone-cladding-texture-background.jpg,0
51.masonry-stone-cladding-wall-texture-geometric-shapes-surface-background-RT3YK9.jpg,0
52.pqb4exut7lykxye4rtkxs4jrqmqopb278kwoco5dg4drbq1u5zcwp4dgicm19y8i-.jpg,0
53.diy006_stone_texture_drystone_wall_cladding_620_product_preview.JPG,0
54.001.jpg,0
56.151385-10208480.jpg,0
57.stone-cladding-stone-031-3d-model-low-poly-max-obj-mtl-fbx-mat.jpg,0
58.wall-stone-cladding-tiles-500x500.jpg,0
59.otgzr2awxg8eznbq7ol6ngg5ezbhmfmurk0myprtjwy8724tusby7yqhvelrrr6j-.jpg,0
60.stone-cladding-wall-made-quartzite-tiles-usually-used-exterior-sometimes-also-interiors-close-up-background-texture-121025371.jpg,0
61.Kastone-GSB-series-stone-cladding-veneer-landscaping.jpg,0
62.8a322ba6a214c014a1b6b3a8ca2cf371.jpg,0
64.0088-stone-cladding-internal-walls-texture-seamless.jpg,0
65.zqq44vfpavep6sqljoilq3r8nxnl05zxfgvlzyt30qeuni7n8mgmjer3epftrbev-.jpg,0
66.stone-facade-texture-facade-stone-texture-pattern-stone-cladding-texture-panels.jpg,0
67.144449-8716122.jpg,0
70.e27b76a1a77a7d18b185814f345122d0.jpg,0
71.114344265-white-stone-surface-background-alabaster-masonry-cladding-tiles-wall-texture-.jpg,0
72.geometric-shapes-surface-background-masonry-stone-cladding-wall-texture-RT3YE5.jpg,0
73.stone_texture_020_dry_joint_sandstone_cladding_620w_product_preview.JPG,0
74.cladding_imperial_cream_web.jpg,0
75.500_F_123140150_fH0uZpWCV4W9bSDRV9mYS98CrHV6mAaI.jpg,0
76.91238-12220770.jpg,0
77.seamless-stacked-stone-texture-interior-stone-cladding-stacked-and-wall-decor-almond-texture-seamless-home-improvement-wilson-face-reveal-home-improvement-contractors-newport-news-va.jpg,0
78.beige-stone-cladding-for-walls-texture-stock-photo__k22577717.jpg,0
79.Seamless-Stone-Cladding-Texture-9.jpg,0
80.depositphotos_163824700-stock-photo-peach-seamless-stone-cladding-texture.jpg,0
81.0036-stone-cladding-internal-walls-texture-seamless.jpg,0
82.fe72b05bef56ea944167b68ed0c695f3.jpg,0
83.stone-cladding-stone-014-3d-model-low-poly-max-obj-mtl-fbx-mat.jpg,0
84.odqj1yjcvsrtajhri0cq5jwpmx79dbmche7wys7drbqogmcd4pybthu1aoc2gz2x-.jpg,0
85.Sicilian-Graphite-Closeup.png,0
